0.56973,0.384859,0.561244,0.587066,0,0,0,0.0118647,1,0.23031,0.0313867,0.0423258,0.00942444,0.00134635,8.41468e-05,0,0,0,1
0.521588,0.32388,0.494955,0.549594,0.000193498,0.000483746,0.000580495,0.00116099,0.128386,1,0.138351,0.0170279,0.0113197,0.00116099,0,0,0,0,1
0.557318,0.370264,0.556825,0.566248,0,0,0.000149321,0.143497,0.886218,1,0.0646558,0.135434,0.0449455,0.00537554,0,0,0,0,1
0.59619,0.407192,0.578921,0.612048,0.000276218,0.000828653,0.00239389,0.0617807,1,0.324187,0.0571771,0.0859037,0.0104963,0.00156523,0.00110487,9.20726e-05,0,0,1
0.577001,0.395539,0.565663,0.599557,0,0,0,0.0230304,1,0.214978,0.0200481,0.0333858,0.0381907,0.0252672,0.00753873,0.000745589,0,0,1
0.58666,0.403872,0.552405,0.620375,0,0,0.000954033,0.252559,1,0.11778,0.0372073,0.0292281,0.00355594,0.000867303,8.67303e-05,0,0,0,1
0.585337,0.405033,0.574502,0.612048,0.000574713,0.00153257,0.0141762,0.445498,1,0.0659962,0.0203065,0.016954,0.0161877,0.015613,0.0052682,0.00201149,0.000574713,9.57854e-05,1
0.535559,0.340204,0.539148,0.553757,0,0,0,0.058428,0.95532,1,0.0470711,0.024208,0.0143455,0.00478183,0.000298864,0.000747161,0,0,1
0.553371,0.364242,0.547986,0.562085,0,0,0.0186252,0.668766,1,0.176203,0.047166,0.0647193,0.0270669,0.0162133,0.00174193,0,0,0,1
0.547789,0.342123,0.561244,0.54543,0,0.000479042,0.0011976,0.00766467,0.449102,1,0.151737,0.0382036,0.0359281,0.0172455,0.000359281,0,0,0,1
0.580637,0.397938,0.592179,0.582903,0,0,0.000402361,0.0376878,1,0.922076,0.0822157,0.10448,0.044662,0.003353,0.000938841,0,0,0,1
0.568666,0.383621,0.570082,0.574575,0,0,0,0.010712,0.683806,1,0.0867045,0.143289,0.0647763,0.0026465,0,0,0,0,1
0.566848,0.380023,0.561244,0.578739,0,0,0,0.0158444,0.713642,1,0.0738117,0.173129,0.0519129,0.00103053,0,0,0,0,1
0.579572,0.397509,0.547986,0.620375,0,0,0.00516714,0.579774,1,0.0840451,0.0178214,0.0103343,0.0120215,0.0152905,0.00358536,0.000421807,0,0,1
0.571236,0.384707,0.556825,0.59123,0,0,0,0.00987977,1,0.357629,0.035418,0.0579737,0.0158449,0.0035418,0.000279616,0,0,0,1
0.247016,0.0615087,0.23422,0.245652,0,0,0,0.0815047,0.532915,1,0.0539185,0,0,0,0,0,0,0,1
0.597125,0.419703,0.565663,0.637029,0.000163026,0.000652103,0.00179328,0.226035,1,0.0954516,0.0262471,0.0255135,0.0229866,0.00872188,0.00146723,8.15129e-05,0,0,1
0.533559,0.338778,0.530309,0.54543,0,0.0115634,0.355072,0.593895,1,0.0590503,0.0459451,0.0790934,0.0107925,0.0021585,0,0,0,0,1
0.577001,0.3941,0.565663,0.599557,0,0,0,0.00035524,1,0.763292,0.0566015,0.0731794,0.0311427,0.00165779,0,0,0,0,1
0.556695,0.362386,0.547986,0.566248,0.000105798,0.000634786,0.00507829,0.07427,1,0.37664,0.0325857,0.0344901,0.0176682,0.0134363,0.00983919,0.0142827,0.00253915,0.000952179,1
0.529923,0.337111,0.539148,0.528776,0.000242189,0.000726568,0.00121095,0.0980867,1,0.536813,0.0201017,0.0151368,0.0104141,0.00363284,0.00133204,0.000363284,0,0,1
0.604784,0.417898,0.636371,0.562085,8.60882e-05,8.60882e-05,0.00129132,0.0637052,1,0.238809,0.071281,0.100293,0.00421832,0.000344353,0.000860882,0.000172176,0,0,1
0.549789,0.359053,0.556825,0.566248,0,0.000593472,0.00166172,0.00913947,0.562967,1,0.105519,0.0681306,0.0162611,0.0021365,0.000237389,0,0,0,1
0.58866,0.408631,0.58334,0.607884,0.000503778,0.00251889,0.0107473,0.204534,1,0.112007,0.0194794,0.0157011,0.0121746,0.0169605,0.00797649,0.00579345,0.00260285,0.00142737,1
0.565342,0.380427,0.570082,0.570412,0,0.000121907,0.000609533,0.00853346,0.619286,1,0.06266,0.161161,0.0619286,0.00316957,0,0,0,0,1
0.0125413,0,0,0.0499631,0,0,0.000102923,0.00298477,0.455228,1,0.0292301,0.0230548,0.0304652,0.049403,0.0167764,0.00751338,0.00308769,0.000308769,1
0.508993,0.246767,0.471552,0.537152,0,0.00118818,0.0013367,0.00297044,0.0717362,1,0.405614,0.0378732,0.00475271,0.000891133,0,0,0,0,1
0.561524,0.360101,0.512632,0.595393,0,0,0,0.0026678,0.46153,1,0.0787536,0.0364956,0.0124853,0.000106712,0,0,0,0,1
0.559136,0.372777,0.574502,0.553757,0,0,0,0.00612131,0.538453,1,0.0606567,0.0880356,0.015025,0.00211464,0.000111297,0,0,0,1
0.539012,0.346946,0.534728,0.553757,0.000152462,0.00106724,0.0824821,0.887483,1,0.112975,0.0285104,0.0452813,0.016161,0.0068608,0.00106724,0.000152462,0,0,1
0.562771,0.375832,0.574502,0.562085,0,0.000453052,0.00169895,0.0073621,0.579114,1,0.0737343,0.084381,0.00928758,0.000226526,0,0,0,0,1
0.579572,0.398039,0.565663,0.60372,0,0,0,0,0.405648,1,0.0714148,0.10293,0.00963762,9.63763e-05,0,0,0,0,1
0.580948,0.396562,0.570082,0.607884,0.00131353,0.0027281,0.0132363,0.551985,1,0.0466808,0.00828534,0.00788118,0.0126301,0.00717389,0.00252602,0.00171769,0.000303122,0.000101041,1
0.658896,0.447579,0.680563,0.595393,0.000101667,0,0.00122001,0.0140301,1,0.496137,0.101464,0.251322,0.0159618,0.00101667,0.000305002,0,0,0,1
0.559136,0.371438,0.552405,0.574575,0,0,0,0.0195905,1,0.199539,0.0299619,0.0732205,0.0366989,0.0041663,0,0,0,0,1
0.594866,0.415348,0.561244,0.641193,0,0.00242531,0.012788,1,0.750083,0.0465219,0.0210561,0.0158748,0.016426,0.0177489,0.00507111,0.000992173,0.000330724,0,1
0.555059,0.368282,0.556825,0.566248,0,0,0.0541258,0.302467,1,0.472539,0.0301141,0.0586362,0.063412,0.0209605,0.0065004,0.0047758,0.000795967,0.000265322,1
0.563836,0.378534,0.556825,0.582903,0,0,0,0,0.365616,1,0.043847,0.0778645,0.0225499,0.00106004,0,0,0,0,1
0.522546,0.286485,0.490536,0.516285,0,0,0,0.128879,1,0.409481,0.011092,0.00633831,0.00105638,0,0,0,0,0,1
0.585025,0.404793,0.58334,0.599557,0,0,0,0.00856729,0.982734,1,0.0631343,0.0898906,0.0463952,0.00948992,0,0,0,0,1
0.56973,0.385237,0.565663,0.582903,0,0,0,0.00426212,1,0.941929,0.0338306,0.0275706,0.034097,0.042488,0.0186468,0.0107885,0.00399574,0.000399574,1
0.575183,0.390224,0.578921,0.582903,0.000217746,0.000108873,0.000544366,0.00489929,0.416004,1,0.115297,0.107567,0.0837235,0.0288514,0,0,0,0,1
0.545294,0.347476,0.512632,0.557921,0.00026656,0.00119952,0.0026656,0.0826336,0.718779,1,0.0515794,0.0407837,0.0119952,0.00159936,0.00013328,0,0,0,1
0.559889,0.36981,0.561244,0.566248,0,0.000724113,0.00265508,0.0208786,0.637944,1,0.085204,0.0754284,0.0217234,0.00313782,0.00120685,0,0,0,1
0.537194,0.343196,0.52589,0.557921,0,0.00192207,0.237987,0.902149,1,0.166696,0.039315,0.0454307,0.0398392,0.0358204,0.00541674,0.00227154,0.000349467,0.000174734,1
0.601589,0.413227,0.601017,0.582902,0,0.000311268,0.00051878,0.00591409,0.486615,1,0.0601785,0.1243,0.0734592,0.00892301,0.000415024,0,0,0,1
0.56916,0.388027,0.58334,0.578739,0.000168251,8.41255e-05,0.000168251,0.00218726,0.149828,1,0.0624211,0.0417263,0.0505594,0.0132077,0.0075713,0.0100951,0.00572054,0.00294439,1
0.550359,0.361338,0.547986,0.562085,0,0,0,0.358905,1,0.867692,0.0807705,0.179959,0.0221359,0.00287259,0,0,0,0,1
0.57186,0.389126,0.574502,0.582903,0,0.000117897,0.000471587,0.0185098,0.577694,1,0.0814666,0.138647,0.0637821,0.00754539,0,0,0,0,1
0.586402,0.40723,0.574502,0.616211,0,0,0.000497059,0.177367,1,0.110513,0.0204623,0.0181427,0.02535,0.0304034,0.00629608,0.00497059,0.000497059,0.00024853,1
0.553995,0.364545,0.552405,0.566248,0,0.000251036,0.00652692,0.259194,1,0.467805,0.0372788,0.0768169,0.0340153,0.00677796,0.000627589,0,0,0,1
0.533871,0.340482,0.52589,0.553757,0,0.000334952,0.265952,1,0.836543,0.112711,0.0355049,0.0415341,0.0353375,0.028136,0.00284709,0.000669905,0,0,1
0.578066,0.395615,0.601017,0.570412,9.64041e-05,0,0.00395257,0.169382,1,0.257303,0.032199,0.0583245,0.0214981,0.0119541,0.00723031,0.0093512,0.00202449,0.000385616,1
0.582013,0.400274,0.574502,0.607884,0,0,0,0.0467822,1,0.176284,0.0425869,0.0436159,0.00340378,0,0,0,0,0,1
0.572742,0.388343,0.58334,0.566248,0,0.00013289,0.000265781,0.00956811,1,0.938605,0.0552824,0.0971429,0.0247176,0.00146179,0.000531561,0,0,0,1
0.570042,0.384947,0.565663,0.587066,0,0,0,0.000969505,0.23321,1,0.0317292,0.0436277,0.0301428,0.0282919,0.0137493,0.0138375,0.0043187,0.00220342,1
0.590995,0.398973,0.587759,0.574575,0,0.000887199,0.00190114,0.0325729,1,0.850063,0.0718631,0.0863118,0.0314322,0.00468948,0.00101394,0.00101394,0,0,1
0.546283,0.355455,0.556825,0.549594,0,0.000308024,0.0184814,0.138919,1,0.894964,0.038965,0.0837825,0.0847066,0.00723856,0.000924072,0,0,0,1
0.553059,0.362235,0.543567,0.562085,0,0,0,0.0904908,1,0.0898091,0.0416667,0.0496762,0.00707226,0.000596455,0,0,0,0,1
0.556565,0.36702,0.552405,0.570412,0,0,0,0.0769559,0.874538,1,0.0423898,0.0715505,0.0566145,0.0301565,0.00711238,0.000711238,0,0,1
0.552618,0.359609,0.539148,0.570412,0,0,0,0.0282169,0.77113,1,0.0679295,0.0594383,0.0101894,0.000783801,0,0,0,0,1
0.565654,0.379935,0.570082,0.574575,0,0,0.00140414,0.0144243,0.712918,1,0.0777381,0.161859,0.037784,0.00102119,0,0,0,0,1
0.564277,0.376261,0.556825,0.578739,0,0.000286725,0.0015292,0.0513237,1,0.32591,0.0180637,0.0151008,0.0175858,0.0215999,0.0177769,0.0102265,0.00219822,0.000955749,1
0.559889,0.372082,0.552405,0.574575,0,0,0,0.00102852,0.247312,1,0.0540439,0.101075,0.0330061,0.00177653,0,0,0,0,1
0.576248,0.390855,0.565663,0.599557,0,0,0,0.016129,1,0.739832,0.0546985,0.0516597,0.0196353,0.00163628,0,0,0,0,1
0.605795,0.414704,0.601017,0.578739,0,0,0.00101649,0.00688954,0.607183,1,0.120849,0.149424,0.0343348,0.000903546,0.000112943,0,0,0,1
0.56033,0.370037,0.534728,0.587066,0,0,0,0.000895166,0.434156,1,0.0516212,0.0282475,0.00417744,9.94629e-05,0,0,0,0,1
0.583336,0.398456,0.587759,0.582903,0,0.000346901,0.00855689,0.103145,1,0.628238,0.0589732,0.0846438,0.0185014,0.00277521,0.0010407,0,0,0,1
0.555812,0.367663,0.556825,0.566248,0.000115274,0.000115274,0.00103746,0.0696254,0.519193,1,0.0344669,0.0729683,0.0396542,0.0136023,0.000691643,0,0,0,1
0.590478,0.412356,0.578921,0.616211,0,7.68462e-05,0.00268962,0.136172,1,0.0845309,0.0181357,0.0152156,0.0207485,0.0197495,0.00676247,0.00468762,0.000691616,0.000153692,1
0.565342,0.378029,0.561244,0.578739,0,0,0,0.0205314,1,0.805153,0.101583,0.158749,0.0157005,0,0,0,0,0,1
0.555242,0.368737,0.574502,0.562085,0,0.000426485,0.00138608,0.00693038,0.43672,1,0.0639727,0.0583218,0.0468067,0.0116217,0,0,0,0,1
0.567601,0.380869,0.561244,0.578739,0.000437178,0,0.000874355,0.0557839,1,0.199878,0.0227332,0.0243071,0.0314768,0.0217714,0.0112792,0.00463408,0.00262307,0.00104923,1
0.555501,0.366439,0.552405,0.566248,0.000227299,0.000227299,0.00193204,0.0522787,1,0.511081,0.0347767,0.0787589,0.0295488,0.00352313,0.00113649,0.000568246,0,0.000227299,1
0.532623,0.335331,0.503794,0.557921,9.5229e-05,0.000857061,0.00142844,0.00466622,0.1517,1,0.121798,0.0299971,0.0115227,0.00142844,0.000190458,0,0,0,1
0.528622,0.307556,0.472859,0.553757,0,0,0,0.0149853,0.641825,1,0.0339845,0.0148515,0.00535189,0.000267594,0,0,0,0,1
0.539217,0.310094,0.517051,0.532939,0,0,0,0.0677841,1,0.769887,0.0329363,0.0216145,0.000588149,0,0,0,0,0,1
0.567913,0.382397,0.565663,0.578739,0,0,0,0.0154337,0.931213,1,0.0392496,0.0649282,0.0260777,0.016099,0.00212879,0,0,0,1
0.578507,0.39458,0.570082,0.595393,0.000169062,0.000676247,0.00405748,0.0524091,1,0.213187,0.0160609,0.0164835,0.0145393,0.0158073,0.0168216,0.0131868,0.00371936,0.00118343,1
0.575936,0.394403,0.578921,0.582903,0.000242395,0.000242395,0.000121197,0.00690825,0.694098,1,0.0607199,0.126045,0.0519937,0.019028,0.0095746,0.00193916,0.000121197,0,1
0.522287,0.303175,0.459601,0.562085,0,0,0,0.00678662,0.933396,1,0.0339331,0.0135732,0.00426136,0.000157828,0,0,0,0,1
0.5488,0.317568,0.486117,0.553757,0,0,0,0.014733,0.63457,1,0.043015,0.0356485,0.00618258,0.00092081,0,0,0,0,1
0.583519,0.402647,0.592179,0.59123,0,0.000123579,0.000123579,0.0155709,1,0.786826,0.0892239,0.129758,0.0287939,0.00210084,0.000123579,0,0,0,1
0.582142,0.401827,0.556825,0.616211,0,0,0,0.0565469,1,0.13252,0.028537,0.0234169,0.00421655,0.000903546,0,0,0,0,1
0.585025,0.405829,0.565663,0.616211,0,0,0,0.0644009,1,0.438351,0.044511,0.0548421,0.0115864,0.000289659,0,0,0,0,1
0.601825,0.421547,0.596598,0.620375,0,0,0,0.000683118,0.173683,1,0.105627,0.135599,0.0674579,0.0083682,0.000768508,0,0,0,1
0.558566,0.371602,0.578921,0.562085,0,0,8.79044e-05,0.00281294,0.187676,1,0.061621,0.0359529,0.0409634,0.0177567,0.000615331,0,0,0,1
0.566848,0.379619,0.570082,0.570412,0,0,0.00805178,0.12204,1,0.98437,0.0787812,0.251658,0.0410483,0.000473634,0,0,0,0,1
0.572742,0.386879,0.561244,0.587066,8.60882e-05,0.000344353,0.00378788,0.138602,1,0.125258,0.0174759,0.0160124,0.0207472,0.0326274,0.0142045,0.00680096,0.00103306,0.000344353,1
0.584584,0.403607,0.574502,0.612048,0,0,0,0.0160179,1,0.469275,0.0439763,0.0576643,0.0302883,0.00465974,0,0,0,0,1
0.583207,0.402231,0.565663,0.612048,0,7.97766e-05,0.00382928,0.147507,1,0.126286,0.0123654,0.0132429,0.0134823,0.00358995,0.00047866,0.00023933,0,0,1
0.586531,0.402874,0.547986,0.632866,0.000224542,0.00179634,0.00606265,1,0.721567,0.0689345,0.0229033,0.0215561,0.0185248,0.00595038,0.000673627,0,0,0,1
0.542336,0.35216,0.552405,0.541267,0,0.000114534,0.00137441,0.00881915,0.52766,1,0.0692933,0.0322987,0.0125988,0.00343603,0.00125988,0,0,0,1
0.562771,0.376236,0.561244,0.574575,0,0,0,0.00567438,0.539175,1,0.0377564,0.0593627,0.0404845,0.00927543,0.000872981,0.000109123,0,0,1
0.557318,0.369204,0.570082,0.553757,0,0,0,0.00425315,0.119939,1,0.0746002,0.0560565,0.0362368,0.00314733,0.000255189,0,0,0,1
0.562535,0.351327,0.543567,0.557921,0,0,0,0.240999,1,0.130372,0.0168409,0.0125823,0.00251645,0,0,0,0,0,1
0.566224,0.377397,0.556825,0.574575,0,0,0,0.0721037,1,0.0891677,0.0567963,0.0763697,0.00987035,0.00083647,0,0,0,0,1
0.574742,0.391259,0.578921,0.587066,0,0,0.000654879,0.00556647,0.446409,1,0.0831696,0.106964,0.100306,0.026086,0,0,0,0,1
0.554748,0.367259,0.561244,0.557921,0,0,0,0.0145718,0.292328,1,0.0617565,0.0916931,0.0381642,0.00297383,0.000198255,0,0,0,1
0.722957,0.477235,0.604885,0.78061,0.00116046,0.00105496,0.00274291,0.0337588,1,0.530014,0.0650913,0.407743,0.0354468,0.00105496,0.000843971,0.000316489,0.000105496,0.000105496,1
0.590425,0.408101,0.605436,0.570412,0.000986724,0.00116613,0.00179404,0.0307679,1,0.30122,0.0990312,0.0724794,0.00358809,0.000448511,0,0,0,0,1
0.566848,0.379695,0.552405,0.587066,0.000623208,0.000623208,0.0029914,0.0626948,0.717687,1,0.0314097,0.0245544,0.0280444,0.0377664,0.028169,0.011841,0.0029914,0.000124642,1
0.562901,0.373673,0.578921,0.549594,0,0.000120788,0.00120788,0.0138906,0.632927,1,0.0787535,0.121754,0.0213794,0.00229496,0,0,0,0,1
0.57926,0.395855,0.570082,0.595393,0,0,0,0.0118319,1,0.545511,0.0255319,0.0213804,0.0238713,0.0429683,0.0146341,0.00944473,0.00207577,0.000311365,1
0.566719,0.381854,0.58334,0.566248,0,0,0,0.025999,1,0.4348,0.0355083,0.0743551,0.0181082,0.00536166,0.0011128,0.000101163,0,0,1
0.575495,0.390969,0.556825,0.607884,0,0,0.00361541,0.65213,1,0.0898204,0.0255338,0.0325387,0.0209016,0.00779573,0,0,0,0,1
0.563083,0.376703,0.570082,0.570412,0,0.000121581,0.000851064,0.0320973,0.640851,1,0.0981155,0.110274,0.0128875,0.000486322,0,0,0,0,1
0.551682,0.357551,0.52589,0.570412,0.00104452,0.00130565,0.00221961,0.0750751,0.719415,1,0.0720721,0.0462201,0.0124037,0.00156678,0.000391696,0.000130565,0,0,1
0.586843,0.399781,0.574502,0.612048,0.000440044,0.000220022,0.00660066,0.556436,1,0.217932,0.0173817,0.00924092,0.00660066,0.00341034,0.00132013,0.000330033,0.000330033,0,1
0.587155,0.408556,0.574502,0.616211,0,0,0.0014637,0.0278103,1,0.489852,0.0312256,0.0250781,0.0344457,0.0346409,0.00380562,0.00087822,0,0,1
0.530075,0.263381,0.419828,0.512121,0,0,0.00180473,0.0507129,0.865548,1,0.0360946,0.010287,0.00270709,0.000721891,0,0,0,0,1
0.5589,0.330799,0.534728,0.541267,0,0,0,0.0200025,0.529561,1,0.133941,0.0364603,0.00936827,0,0,0,0,0,1
0.578195,0.392623,0.58334,0.578739,0,0.00014043,0.00238731,0.0324393,1,0.919393,0.132987,0.187895,0.00365117,0,0,0,0,0,1
0.536571,0.309765,0.552405,0.516285,0,0,0.00207377,0.0285884,0.765961,1,0.0465116,0.0531773,0.0103688,0.00222189,0,0,0,0,1
0.591984,0.409704,0.565663,0.628702,0.000756348,0.0012966,0.0140465,1,0.705456,0.0454889,0.0160994,0.0112372,0.00972447,0.0110211,0.00648298,0.00237709,0.000864398,0.000432199,1
0.5434,0.348777,0.530309,0.566248,0,0,0,0.010917,0.470415,1,0.046179,0.0349345,0.00862445,0.000545852,0,0,0,0,1
0.544906,0.347539,0.52589,0.570412,0,0,0,0.00176482,0.257849,1,0.0471856,0.0237786,0.0107747,0.00195059,0,0,0,0,1
0.59349,0.41531,0.587759,0.607884,0,0.000711069,0.00118511,0.0173027,1,0.809671,0.036146,0.0238208,0.0253615,0.0596113,0.0293909,0.00817729,0.00367386,0.00580706,1
0.773692,0.469673,0.587759,0.816064,0.000120861,0.000241721,0.000483442,0.0274353,1,0.826928,0.277496,0.183225,0.0282814,0.00265893,0.000483442,0,0,0,1
0.563524,0.373294,0.578921,0.557921,0.00011279,0.000902323,0.00214302,0.0235732,0.503835,1,0.0972254,0.0826754,0.0210918,0.00360929,0.000225581,0,0,0,1
0.565342,0.377271,0.556825,0.582903,0.000593707,0.00148427,0.00752028,0.233129,1,0.193153,0.0187018,0.0125668,0.0129626,0.016129,0.0266179,0.0143479,0.00326539,0.000395804,1
0.575936,0.393343,0.565663,0.595393,0,0,0,0,0.28006,1,0.0485909,0.068734,0.0350738,0.00176694,0,0,0,0,1
0.542647,0.349269,0.539148,0.557921,0,0.00160163,0.381479,1,0.549214,0.0337798,0.0327606,0.0595515,0.0330518,0.0107746,0.00116482,0,0,0,1
0.549295,0.358233,0.547986,0.557921,0,0.000173717,0.00877269,0.0971945,1,0.093199,0.0350039,0.0445583,0.00338748,0,0,0,0,0,1
0.568848,0.38554,0.58334,0.574575,0,0,0.000211775,0.00974164,1,0.533249,0.0509318,0.0806862,0.0066709,0.000529437,0.000741211,0.000211775,0,0,1
0.543142,0.355089,0.561244,0.553757,0,0,0,0.00389972,0.123863,1,0.160074,0.0430826,0.0258124,0.00677809,9.28505e-05,0,0,0,1
0.571989,0.386134,0.556825,0.59123,0,0,0,0.00986547,1,0.439163,0.0361734,0.0702541,0.0247135,0.0040857,0,0,0,0,1
0.588037,0.403001,0.552405,0.628702,0,0.000290698,0.00125969,0.436725,1,0.120155,0.021124,0.0111434,0.0141473,0.00581395,0.000387597,9.68992e-05,0,0,1
0.67362,0.443034,0.592179,0.728628,9.9226e-05,0,0,0.00138916,0.384501,1,0.0794801,0.260964,0.0552689,0.0195475,0.00664814,0.00099226,9.9226e-05,9.9226e-05,1
0.527299,0.318035,0.503794,0.537103,0.000488361,0.000651148,0.00586033,0.137555,1,0.715286,0.114928,0.0874166,0.0345108,0.00651148,0.0179066,0.0138369,0.00358131,0.000325574,1
0.579884,0.399289,0.570082,0.60372,0,0,0,0.16787,1,0.12842,0.0224945,0.0269431,0.0179621,0.0119188,0.00159476,0,0,0,1
0.588972,0.406978,0.574502,0.620375,0.000905797,0.00373641,0.025702,0.739583,1,0.0692935,0.0155118,0.0126812,0.0125679,0.0141531,0.00339674,0.00113225,0.000339674,0.000226449,1
0.561395,0.372107,0.552405,0.574575,0,0,0,0.00583598,1,0.374731,0.0396232,0.0720794,0.0582574,0.025494,0.000102386,0,0,0,1
0.588972,0.411093,0.570082,0.624538,0,0,0,0.0294275,1,0.365385,0.0364937,0.0338104,0.036136,0.0177102,0.00125224,0,0,0,1
0.571365,0.379114,0.561244,0.578739,0.00166556,0.00399734,0.0230957,0.509216,1,0.114146,0.02998,0.027093,0.017877,0.00544082,0.00444148,0.00255385,0.000444148,0.000111037,1
0.670845,0.527735,0.667306,0.691156,0,0,0,0,0.0936272,1,0.342715,0.0348119,0.0256176,0.0210556,0.00154408,0.000140371,0,0,2
0.642643,0.48423,0.654048,0.628702,0,0,0.00160446,0.302128,1,0.0424834,0.0179979,0.0186257,0.00327869,6.97593e-05,0,0,0,0,2
0.67518,0.482513,0.609856,0.686992,0,0,0,0,0.0996256,1,0.607433,0.0796274,0.0171674,0.0133321,0.00155237,0,0,0,2
0.66451,0.521258,0.70266,0.653684,0,0.000124224,0.000248447,0.00223602,0.184658,1,0.0350311,0.0550932,0.0478261,0.00807453,0.000621118,0,0,0,2
0.651785,0.496652,0.645209,0.678665,0.000304352,0.00101451,0.00213047,0.00355078,0.0290149,1,0.84336,0.129654,0.0296236,0.0197829,0.0108552,0.00111596,0,0,2
0.67448,0.533038,0.693821,0.674501,0.0006879,6.879e-05,0.00082548,0.0929353,1,0.27743,0.0304052,0.0547568,0.0160969,0.0105937,0.00625989,0.0119695,0.0048153,0.00165096,2
0.635685,0.473991,0.658467,0.612048,0,0,0.000326548,0.0205725,0.549254,1,0.492762,0.0407097,0.0112115,0.00283009,0,0,0,0,2
0.627661,0.462035,0.64079,0.612048,0,0,0,0.0474107,1,0.0515488,0.0103452,0.00892646,0.00662095,0.00159612,0,0,0,0,2
0.672351,0.526523,0.680563,0.678665,0.000892708,0.00106009,0.00150644,0.0261117,1,0.107906,0.0348714,0.0214808,0.0047983,0.00200859,5.57942e-05,0,5.57942e-05,0,2
0.687462,0.542443,0.676144,0.703647,0.000395132,0.000948317,0.00276592,0.0408566,1,0.548285,0.0620357,0.0769717,0.0337443,0.00102734,0.000474158,7.90264e-05,7.90264e-05,0,2
0.666403,0.50097,0.649629,0.678665,0.00178827,0.00154983,0.00774917,0.0438722,0.810444,1,0.277301,0.140796,0.091917,0.00965665,0.0232475,0.0340963,0.0114449,0.000715308,2
0.659573,0.506399,0.667306,0.641193,0,0.000272331,0.00680828,0.22338,1,0.103077,0.0247141,0.0286629,0.010689,0.0039488,0.00340414,0.00680828,0.00245098,0.000816993,2
0.682009,0.540663,0.724756,0.645356,0,8.21423e-05,0.000985707,0.0112535,1,0.67792,0.0642353,0.0630031,0.00533925,0.000328569,0,0,0,0,2
0.672974,0.523443,0.680563,0.686992,0,0,0.000652813,0.00761615,0.398107,1,0.505277,0.132303,0.121206,0.040692,0.0498314,0.0488521,0.0100098,0.00805135,2
0.653421,0.502321,0.654048,0.662011,0,0.00424967,0.159097,0.287782,1,0.902258,0.151793,0.167463,0.0583001,0.00903055,0.000398406,0,0,0,2
0.686892,0.554096,0.680563,0.711974,0,0,0,0.00144535,0.179765,1,0.0841313,0.0168022,0.011081,0.0250527,0.0239085,0.00981632,0.0063234,0.00566095,2
0.654044,0.498988,0.671725,0.653683,0,8.91822e-05,0.000891822,0.0267547,0.524035,1,0.206011,0.0568091,0.0123071,0.00115937,0.000178364,0,0,0,2
0.666715,0.517723,0.667306,0.666174,6.51763e-05,0.000260705,0.00189011,0.141107,1,0.146712,0.0224206,0.0276348,0.0113407,0.00899433,0.00821221,0.0117317,0.00378023,0.00156423,2
0.652979,0.502422,0.658467,0.662011,0,0,0.000123464,0.130317,1,0.054633,0.0299401,0.0425335,0.0158652,0.00246929,0,0,0,0,2
0.652979,0.501867,0.654048,0.666174,0,0,0.0546392,0.480928,1,0.0568729,0.0515464,0.0971649,0.0242268,0.0102234,0.000773196,0.000171821,0,0,2
