0.360985,0,0,0,0,0,0,0,0.000754148,0.0516591,0.244344,0.739065,0.898567,0.858597,0.955505,1,0.372172,0.0855958,0.0380845,0.0411011,0.0448718,0.0467572,0.0365762,0.0803167,0.0652338,0.025264,0.0267722,0.0241327,0.0207391,0.0147059,0.010181,0.00113122,0.00301659,0.000754148,0,0,0,0,0,0,0,1
0.339064,0,0,0,0.000314268,0.000628536,0.000314268,0.000628536,0.000942803,0.00157134,0.00157134,0.00439975,0.014142,0.105908,0.421433,0.651163,0.947517,1,0.676618,0.291326,0.0826524,0.0241986,0.0235701,0.0392835,0.0373979,0.0191703,0.0355123,0.0395977,0.0336266,0.00754243,0.00408548,0.000628536,0.000314268,0,0,0,0,0,0,0,0,1
0.39438,0,0,0,0,0,0,0,0,0.000618557,0.00247423,0.0107216,0.0447423,0.158351,0.378969,1,0.923299,0.408866,0.0853608,0.0521649,0.0412371,0.0329897,0.0395876,0.0593814,0.0616495,0.0445361,0.0125773,0.0115464,0.00371134,0.000824742,0.000618557,0.0014433,0,0,0,0,0,0,0,0,0,1
0.380191,0,0,0,0,0,0,0,0,0,0.000433182,0.00151614,0.0164609,0.141217,0.399827,0.634178,1,0.595841,0.122807,0.0478666,0.0498159,0.051332,0.0290232,0.0987654,0.118475,0.0303227,0.0532814,0.0277236,0.00411523,0.000433182,0,0,0,0,0,0,0,0,0,0,0,1
0.376625,0,0,0,0,0,0,0,0,0,0,0.000574603,0.0229841,0.156483,0.335185,0.569431,1,0.435549,0.0513312,0.03371,0.0367746,0.0392645,0.0319862,0.0994062,0.126029,0.0329439,0.0316031,0.0126413,0.000574603,0.000957671,0,0,0,0,0,0,0,0,0,0,0,1
0.393954,0,0,0,0,0,0,0,0.00123828,0.00742968,0.0123828,0.136565,0.823633,1,0.447904,0.229613,0.0903945,0.0314877,0.0191049,0.0122059,0.00937555,0.00831417,0.0065452,0.00548381,0.00530692,0.00530692,0.00371484,0.0111445,0.00813727,0.00760658,0.00990624,0.00318415,0.00265346,0.000176897,0.000353794,0,0.000353794,0,0,0,0,1
0.381267,0,0,0,0,0,0,0,0,0,0,0.00103186,0.0126403,0.0517219,0.332129,1,0.410293,0.0648781,0.0197343,0.0212821,0.0135431,0.0141881,0.0165097,0.0309558,0.0327615,0.0121243,0.00696505,0.00283761,0.00348252,0.000644912,0.000773894,0,0.000386947,0,0,0,0,0,0,0,0,1
0.0609587,0,0,0,0,0,0,0,0,0,0,0.0139535,0.187597,0.27907,0.575194,0.463566,0.953488,1,0.51938,0.114729,0.0186047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.41595,0.000176149,0,0.000176149,0.000176149,0.000352299,0.000880747,0.0014092,0.0010569,0.0014092,0.00352299,0.0834948,0.401444,1,0.751453,0.409547,0.121015,0.0551348,0.0301215,0.0207856,0.0179672,0.0179672,0.0125066,0.0202572,0.022371,0.0181434,0.016558,0.0149727,0.00933592,0.00722212,0.00228994,0.00193764,0.000528448,0.000704598,0.000176149,0,0,0,0,0,0,1
0.335748,0,0,0,0,0.00375469,0.0197121,0.0738423,0.19806,0.448686,0.427722,0.39393,0.383605,0.625782,1,0.40363,0.0628911,0.0309762,0.02597,0.0212766,0.0359825,0.0359825,0.0350438,0.089174,0.0362954,0.00594493,0.0109512,0.00500626,0.00375469,0,0.000625782,0,0,0,0,0,0,0,0,0,0,1
0.390576,0,0,0,0,0,0,0,0,0,0,0,0.000467144,0.0270944,0.287917,1,0.745095,0.217689,0.040953,0.032233,0.0224229,0.0197758,0.0213329,0.0283401,0.0465587,0.0138586,0.0168172,0.0102772,0.00186858,0.000311429,0,0,0,0,0,0,0,0,0,0,0,1
0.359146,0,0.000212404,0,0,0.000424809,0.000849618,0.000424809,0.00361087,0.00615973,0.0116822,0.0305862,0.106839,0.286109,0.721538,1,0.598556,0.112787,0.0448173,0.0174172,0.0257009,0.0223025,0.0227273,0.029949,0.0165675,0.0123195,0.0048853,0.0182668,0.00679694,0.00658454,0.0135939,0.0118946,0.00552251,0.00233645,0.00913339,0.00594732,0.0135939,0.00276126,0.00233645,0,0.00148683,1
0.334097,0,0.000280978,0.000280978,0.000842933,0.000561956,0.000280978,0.000561956,0.000842933,0.00140489,0.00393369,0.024726,0.198932,0.560832,1,0.759483,0.66086,0.459118,0.125597,0.0182636,0.012363,0.0160157,0.00786738,0.0160157,0.0112391,0.00899129,0.00533858,0.00983422,0.00590053,0.00112391,0.00140489,0.00280978,0.000280978,0,0.000842933,0,0,0,0,0,0,1
0.414161,0.00018305,0,0,0.00018305,0,0,0,0.000549149,0.0021966,0.0104338,0.0303862,0.0946366,0.379279,1,0.747025,0.352004,0.099762,0.0560132,0.040454,0.0560132,0.0550979,0.126487,0.0668131,0.0199524,0.00713893,0.0010983,0.000732198,0.000366099,0,0.000366099,0.0014644,0,0.000366099,0,0,0.000366099,0,0,0,0,1
0.355843,0,0,0,0.000473037,0.000473037,0.000236518,0.000946074,0.000946074,0.00141911,0.00189215,0.00165563,0.0146641,0.0934248,0.364002,0.66438,1,0.738647,0.254021,0.104068,0.0648061,0.0413907,0.0264901,0.0610218,0.0482498,0.0115894,0.012772,0.00804163,0.00236518,0.00141911,0.000473037,0.000473037,0,0,0,0,0,0,0,0,0,1
0.404977,0.00061792,0,0.00061792,0.00061792,0.00226571,0.00329557,0.00514933,0.00576725,0.015448,0.0263646,0.120906,0.35448,0.481771,1,0.97137,0.202678,0.0424305,0.0296601,0.0197734,0.0175077,0.0105046,0.00968074,0.0166838,0.0121524,0.00885685,0.00968074,0.0113285,0.0208033,0.00803296,0.0127703,0.0084449,0.00453141,0.00659114,0.00329557,0.00370752,0.00720906,0.000823893,0.00247168,0.0030896,0.00061792,1
0.377025,0,0,0,0,0,0.000287604,0.000575209,0.000862813,0,0.00201323,0.00258844,0.0155306,0.12367,0.495542,0.841818,0.98562,1,0.373598,0.0641358,0.0437158,0.039977,0.0379638,0.115905,0.226345,0.0592465,0.0563704,0.0304861,0.00575209,0.00143802,0.000287604,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0.00019015,0.00019015,0.00019015,0.00513406,0.0391709,0.216201,0.585663,1,0.736832,0.110667,0.0211067,0.0169234,0.0159726,0.0117893,0.0161628,0.0146416,0.0117893,0.0212968,0.0231983,0.0482982,0.017684,0.02529,0.0123598,0.00988781,0.00874691,0.0041833,0.00551436,0.0041833,0.00361285,0.00019015,0.0019015,0.000570451,1
0.24456,0,0,0,0.000375657,0.00225394,0.000375657,0.00112697,0.00187829,0.000375657,0.00225394,0.00225394,0.00300526,0.00563486,0.0555973,0.12021,0.584523,0.944778,1,0.637491,0.286627,0.101803,0.052592,0.0323065,0.0108941,0.00300526,0.00563486,0.00338092,0.00150263,0.000751315,0,0,0,0,0,0,0,0,0,0,0,1
0.356881,0,0,0,0,0,0,0,0,0,0,0,0.00458716,0.0321101,0.137982,0.623486,1,0.506422,0.213028,0.066422,0.0398165,0.0291743,0.0212844,0.0212844,0.0201835,0.0053211,0.00899083,0.00715596,0.000183486,0,0,0,0,0,0,0,0,0,0,0,0,1
0.369443,0,0,0,0,0,0,0,0,0,0.000374532,0.000187266,0.00973783,0.0604869,0.241386,0.60412,1,0.632959,0.0496255,0.0307116,0.0329588,0.0383895,0.038015,0.0629213,0.047191,0.0131086,0.00730337,0.00486891,0.00224719,0.00131086,0,0.000187266,0,0,0,0,0,0,0,0,0,1
0.343843,0,0,0.000375799,0.000751597,0.000751597,0.0011274,0.00263059,0.00789177,0.192785,0.640737,0.910184,0.636603,1,0.85419,0.610673,0.206689,0.0357009,0.0360767,0.0210447,0.0229237,0.0263059,0.0345735,0.0398346,0.0372041,0.0116498,0.0142803,0.0139045,0.00901917,0.00300639,0.00488538,0.000751597,0.00150319,0.000375799,0.000375799,0,0,0,0,0,0,1
0.372471,0,0,0,0.000652032,0.000217344,0,0.000869376,0.00108672,0.00130406,0.00130406,0.0019561,0.0108672,0.0912845,0.272984,0.747012,1,0.678113,0.240817,0.0558574,0.0436862,0.0419474,0.0491198,0.0654206,0.047381,0.01391,0.00304282,0.000869376,0.000434688,0,0,0,0,0,0,0,0,0,0,0,0,1
0.39448,0,0,0,0,0,0,0,0,0,0,0,0,0.00462082,0.0528676,0.514542,1,0.343436,0.0667301,0.0381897,0.0316662,0.0308508,0.0343843,0.0570807,0.0536831,0.00557217,0.00543626,0.00258222,0.000135906,0,0,0,0,0,0,0,0,0,0,0,0,1
0.393016,0.00270819,0,0.000225683,0.00112841,0.00225683,0.00270819,0.00451365,0.0065448,0.018506,0.080343,0.395847,0.756714,0.996615,1,0.236967,0.0665764,0.0257278,0.0119612,0.00586775,0.00586775,0.00677048,0.00406229,0.00812458,0.00541638,0.00541638,0.0103814,0.0124125,0.00970436,0.00248251,0.00383661,0.00338524,0.000902731,0.0013541,0.00157978,0.00112841,0.00112841,0.000225683,0.000451365,0,0,1
0.443577,0.000159898,0,0,0,0,0,0,0.000639591,0.00127918,0.00239847,0.00431724,0.0153502,0.104413,0.46834,1,0.600895,0.131116,0.0482891,0.0409338,0.045251,0.073393,0.137832,0.175887,0.0815478,0.0179085,0.00527662,0.00191877,0.000799488,0.000479693,0.000319795,0.000479693,0,0,0,0,0,0,0,0,0,1
0.368117,0,0,0,0,0,0,0,0,0,0.000172771,0.00708362,0.0309261,0.155667,0.793366,1,0.302177,0.062716,0.0240152,0.0191776,0.0202142,0.0190048,0.0212509,0.0492398,0.0722184,0.0183138,0.0331721,0.0200415,0.00604699,0.00155494,0.000518314,0,0,0,0,0,0,0,0,0,0,1
0.411634,0,0,0,0.000777242,0.00108814,0.00155448,0.00155448,0.00295352,0.013524,0.0615576,0.348515,1,0.775843,0.200995,0.0808332,0.0338878,0.0163221,0.0153894,0.0115032,0.00948236,0.00870511,0.00683973,0.00746153,0.00808332,0.00668428,0.00590704,0.0105705,0.0108814,0.00808332,0.00606249,0.00295352,0.00248718,0.00170993,0.000466345,0.000466345,0.000466345,0.000310897,0.000155448,0,0,1
0.364989,0,0,0,0,0,0,0.000274574,0.0112576,0.100494,0.196046,0.216914,0.21307,0.396211,0.673531,1,0.696321,0.239429,0.0422845,0.021966,0.0175728,0.0227897,0.0145524,0.0370675,0.0697419,0.0414607,0.0455794,0.0442065,0.0255354,0.00878638,0.00906096,0.00741351,0.00411862,0.00192202,0.00247117,0.00164745,0.00576606,0.000823723,0.000274574,0.000549149,0.000549149,1
0.375149,0,0,0,0,0,0,0,0,0,0,0,0,0.00426803,0.0503628,0.485133,1,0.435908,0.040404,0.0243278,0.0200598,0.0203443,0.0182103,0.03827,0.058472,0.0150804,0.0115237,0.00668658,0.00156495,0,0,0,0,0,0,0,0,0,0,0,0,1
0.283923,0,0,0,0,0,0,0,0,0,0.00362438,0.0418451,0.276112,0.542669,1,0.952554,0.739703,0.230643,0.0514003,0.0118616,0.00823723,0.00757825,0.0062603,0.00593081,0.00362438,0.000658979,0.00164745,0.000329489,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.401174,0,0,0,0,0,0,0,0,0,0,0.0010987,0.0108039,0.106025,0.336019,0.923274,1,0.350668,0.0386376,0.0355246,0.0280168,0.0241714,0.0245376,0.0349753,0.0653726,0.0269181,0.0212415,0.0162974,0.00933895,0.00292987,0.000915583,0,0,0,0,0,0,0,0,0,0,1
0.381792,0,0,0,0,0,0,0,0,0,0,0.000667,0.004669,0.036018,0.215941,1,0.922795,0.222778,0.0336835,0.0171753,0.0116725,0.0135068,0.00783725,0.011339,0.015341,0.0083375,0.0165083,0.0178423,0.028014,0.0108388,0.0143405,0.0103385,0.006003,0.0070035,0.00350175,0.00350175,0.00650325,0.004669,0,0.0003335,0.0003335,1
0.386735,0,0.000263574,0.000263574,0,0,0.000263574,0.000263574,0.000527148,0.000527148,0.00237217,0.00316289,0.00632578,0.0782815,0.322087,0.606748,0.819188,1,0.60174,0.17554,0.056932,0.0466526,0.0395361,0.0933052,0.12757,0.0397997,0.0901423,0.0727464,0.0442804,0.0221402,0.00342646,0,0,0,0,0,0,0,0,0,0,1
0.344369,0,0,0.000490076,0.000245038,0.00147023,0.000490076,0.00171527,0.00122519,0.0019603,0.00759618,0.0294046,0.114923,0.248469,0.478069,0.594952,1,0.658907,0.179613,0.0487626,0.0264641,0.019603,0.0161725,0.0365107,0.0222985,0.0112717,0.00392061,0.00686106,0.00122519,0.00122519,0.000490076,0.000245038,0,0,0,0,0,0,0,0,0,1
0.366503,0,0,0,0,0.00105125,0.000525624,0.00157687,0.00262812,0.00157687,0.0021025,0.00525624,0.0381078,0.224179,0.470171,0.694875,1,0.819448,0.358213,0.0806833,0.0533509,0.0515112,0.0396846,0.0712221,0.0533509,0.012615,0.0178712,0.01682,0.00473062,0.00157687,0.000525624,0.00262812,0,0,0,0,0,0,0,0,0,1
0.340127,0,0,0,0,0.001002,0.00450902,0.0205411,0.142285,0.519539,0.870241,0.828657,0.887776,0.911323,0.955912,1,0.375751,0.0656313,0.0365731,0.0385772,0.0375752,0.0365731,0.0250501,0.0551102,0.0501002,0.0270541,0.0596192,0.0275551,0.0601202,0.0195391,0.0230461,0.00400802,0.00751503,0.00400802,0.00200401,0.00350701,0.001002,0.001002,0,0,0.000501002,1
0.409532,0,0,0,0.000383215,0.000191608,0,0,0,0.000958038,0.00134125,0.000574823,0.00900556,0.0390879,0.173022,0.68653,1,0.66028,0.186434,0.0406208,0.035639,0.0348726,0.049818,0.0852654,0.0944625,0.0643801,0.0404292,0.0308488,0.0116881,0.00344894,0.00134125,0.00076643,0,0,0,0,0,0,0,0,0,1
0.384558,0.000357974,0,0,0,0,0.000178987,0.000178987,0,0.000178987,0,0.000715948,0.00393771,0.0109182,0.0730267,0.234831,0.725971,1,0.401647,0.0889565,0.0281009,0.0157508,0.0155719,0.0313227,0.0418829,0.0508323,0.0298908,0.026848,0.0182567,0.00465366,0.00519062,0.00662252,0.00554859,0.00393771,0.00805441,0.0026848,0.0107392,0.0068015,0.00286379,0.00250582,0.0041167,1
0.358107,0,0,0,0,0,0,0,0,0,0.0072759,0.150757,0.460128,0.313737,0.408615,1,0.942084,0.484575,0.0678114,0.0395809,0.0392899,0.0602445,0.0512224,0.155413,0.103318,0.0171711,0.0165891,0.00436554,0.00349243,0.000873108,0.000582072,0,0,0,0,0,0,0,0,0,0,1
0.385646,0,0,0,0,0.000267451,0,0,0.000267451,0.000802354,0.0010698,0.00294196,0.0379781,0.197112,0.486226,0.627173,1,0.938486,0.330035,0.0735491,0.0497459,0.0615138,0.0451993,0.106446,0.162878,0.0395828,0.0759561,0.0291522,0.0131051,0.00401177,0,0,0,0,0,0,0,0,0,0,0,1
0.403588,0,0,0,0,0,0,0,0.0001844,0.000921999,0.00977319,0.0717315,0.313295,0.495482,0.730407,1,0.195833,0.0302416,0.0199152,0.0162272,0.0125392,0.0167804,0.0108796,0.0149364,0.0145676,0.0149364,0.0158584,0.0256316,0.0342984,0.016596,0.0167804,0.00756039,0.00516319,0.0012908,0.0038724,0.002766,0.00442559,0.000921999,0.0001844,0,0.000553199,1
0.361285,0,0,0,0,0,0.000501505,0.000250752,0.000752257,0.0120361,0.0722167,0.19007,0.255517,0.446841,0.550903,1,0.770562,0.135155,0.0288365,0.027332,0.0230692,0.0240722,0.0230692,0.0641926,0.0661986,0.0260782,0.0275827,0.0142929,0.00977934,0.00351053,0.000250752,0.00100301,0.000250752,0,0,0,0,0,0,0,0,1
0.337437,0,0,0,0,0.00049554,0.00049554,0.0143707,0.152131,0.620416,1,0.984143,0.974727,0.930129,0.685828,0.859267,0.247275,0.0505451,0.0356789,0.0346878,0.0401388,0.0302279,0.0193261,0.0455897,0.0579782,0.0104063,0.0574827,0.03667,0.0555005,0.011893,0.0158573,0.00346878,0.0049554,0,0.00049554,0.00099108,0.00049554,0,0,0,0,1
0.392077,0.00023245,0,0,0,0,0,0.00023245,0.0027894,0.0065086,0.0390516,0.110646,0.258717,0.433752,0.977452,1,0.518364,0.0678754,0.0341702,0.0225477,0.0220828,0.0330079,0.0555556,0.0488145,0.0362622,0.0213854,0.0134821,0.0169689,0.013947,0.00627615,0.00860065,0.0132497,0.0037192,0.0004649,0.0106927,0.00441655,0.0074384,0.0018596,0.0023245,0.00069735,0.0004649,1
0.396694,0,0,0,0,0,0,0,0,0,0,0.013153,0.0978955,0.573093,1,0.800639,0.287486,0.0903796,0.0405862,0.0328824,0.0291244,0.0390831,0.0407741,0.0372041,0.0255543,0.00225479,0.00432168,0.00150319,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.38487,0,0,0,0,0.000155473,0,0,0.000155473,0.000155473,0.000155473,0.00124378,0.00979478,0.0251866,0.144745,1,0.975746,0.0954602,0.0268968,0.0247201,0.02301,0.0169465,0.0309391,0.048041,0.0346704,0.0181903,0.00668532,0.00404229,0.000466418,0.000621891,0.000621891,0.000621891,0,0,0,0,0,0,0,0,0,1
0.381505,0,0,0,0,0,0,0,0,0,0,0.000301614,0.00135726,0.00693711,0.0622832,0.329815,1,0.623888,0.0871663,0.021867,0.0167396,0.0156839,0.0146283,0.031971,0.0280501,0.0164379,0.0126678,0.0224702,0.0269944,0.00769115,0.0137234,0.0107073,0.00708792,0.00573066,0.00331775,0.0111597,0.00919922,0.00527824,0.000904841,0.00120645,0.00135726,1
0.395406,0,0,0,0.000181324,0.000906618,0.000181324,0,0.000362647,0.00235721,0.00344515,0.00888486,0.0342702,0.108976,0.321668,1,0.923119,0.233001,0.0600181,0.0330009,0.038078,0.0317316,0.0359021,0.0402539,0.0473255,0.0271985,0.0110607,0.00670898,0.00163191,0.00253853,0.00253853,0.00126927,0,0.000181324,0.00145059,0,0,0,0,0,0,1
0.352277,0,0,0,0,0,0.000652316,0.000978474,0.00326158,0.0348989,0.0629485,0.0609915,0.170254,0.468037,0.707436,0.94227,1,0.714938,0.180365,0.0316373,0.0257665,0.0251142,0.0225049,0.0518591,0.103066,0.0678408,0.0551207,0.0564253,0.00913242,0.00326158,0.00293542,0.00130463,0.000652316,0,0,0,0,0,0,0,0,1
0.358996,0,0,0,0,0,0,0,0,0,0,0.00939417,0.19421,0.774923,1,0.475077,0.133627,0.0431365,0.0253067,0.0276074,0.0335506,0.032592,0.0316334,0.0525307,0.0276074,0.00498466,0.0086273,0.00230061,0.00115031,0.000191718,0,0,0,0,0,0,0,0,0,0,0,1
0.363738,0,0,0,0,0,0,0,0,0,0.000255951,0.0202201,0.117993,0.379831,0.428462,0.765293,1,0.674942,0.124392,0.0291784,0.0273867,0.0197082,0.0266189,0.0473509,0.0547735,0.026107,0.0389045,0.0368569,0.0243153,0.0140773,0.015869,0.00435116,0.00691067,0.00153571,0.000511902,0.000767853,0,0,0,0,0,1
0.356393,0,0,0,0,0,0,0,0,0,0,0.00133422,0.0466978,0.197687,0.434512,0.680454,1,0.521236,0.18101,0.0455859,0.0366911,0.0333556,0.0309095,0.0478096,0.0224594,0.00533689,0.00845008,0.00355793,0.00133422,0,0,0,0,0,0,0,0,0,0,0,0,1
0.376537,0,0,0,0,0,0,0.000235905,0.00117952,0.00117952,0.00117952,0.00235905,0.0231187,0.159,0.441849,0.716678,1,0.703232,0.144845,0.0481246,0.0460014,0.04954,0.0460014,0.127624,0.125501,0.0252418,0.0332626,0.0113234,0.000471809,0.00141543,0,0,0,0,0,0,0,0,0,0,0,1
0.372896,0,0,0,0,0,0.000577367,0.000577367,0.000769823,0.0017321,0.00635104,0.0213626,0.0756351,0.284834,0.72883,1,0.52348,0.107198,0.0255966,0.00923788,0.0161663,0.01097,0.00981524,0.0123172,0.0082756,0.00731332,0.00712086,0.0209777,0.0202079,0.00712086,0.0161663,0.0140493,0.0128945,0.00885296,0.0082756,0.00461894,0.00769823,0.0017321,0.00115473,0.00153965,0.000962279,1
0.368755,0,0,0,0,0,0,0,0,0,0,0.000399361,0.00179712,0.0131789,0.0784744,0.436502,0.959465,1,0.176118,0.048123,0.0317492,0.0355431,0.0307508,0.0712859,0.113818,0.0207668,0.0355431,0.0141773,0.00319489,0.000599042,0,0,0,0,0,0,0,0,0,0,0,1
